country_name,quarterly_GDP_growth,quarterly_inflation,quarterly_unemployment,quarterly_debt_GDP,household_saving_ratio,date
US,0.77,1.2,9.47,125.33,6.466,3/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,4/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,5/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,6/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,7/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,8/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,9/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,10/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,11/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,12/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,13/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,14/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,15/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,16/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,17/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,18/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,19/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,20/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,21/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,22/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,23/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,24/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,25/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,26/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,27/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,28/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,29/9/2010 00:00:00
US,0.77,1.2,9.47,125.33,6.466,30/9/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,1/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,2/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,3/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,4/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,5/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,6/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,7/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,8/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,9/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,10/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,11/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,12/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,13/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,14/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,15/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,16/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,17/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,18/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,19/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,20/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,21/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,22/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,23/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,24/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,25/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,26/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,27/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,28/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,29/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,30/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,31/10/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,1/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,2/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,3/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,4/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,5/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,6/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,7/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,8/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,9/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,10/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,11/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,12/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,13/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,14/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,15/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,16/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,17/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,18/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,19/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,20/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,21/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,22/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,23/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,24/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,25/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,26/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,27/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,28/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,29/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,30/11/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,1/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,2/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,3/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,4/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,5/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,6/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,7/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,8/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,9/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,10/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,11/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,12/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,13/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,14/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,15/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,16/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,17/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,18/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,19/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,20/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,21/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,22/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,23/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,24/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,25/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,26/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,27/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,28/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,29/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,30/12/2010 00:00:00
US,0.53,1.3,9.5,125.33,6.466,31/12/2010 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,1/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,2/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,3/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,4/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,5/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,6/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,7/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,8/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,9/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,10/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,11/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,12/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,13/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,14/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,15/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,16/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,17/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,18/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,19/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,20/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,21/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,22/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,23/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,24/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,25/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,26/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,27/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,28/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,29/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,30/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,31/1/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,1/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,2/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,3/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,4/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,5/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,6/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,7/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,8/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,9/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,10/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,11/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,12/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,13/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,14/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,15/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,16/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,17/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,18/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,19/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,20/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,21/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,22/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,23/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,24/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,25/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,26/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,27/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,28/2/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,1/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,2/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,3/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,4/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,5/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,6/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,7/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,8/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,9/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,10/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,11/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,12/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,13/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,14/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,15/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,16/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,17/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,18/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,19/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,20/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,21/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,22/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,23/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,24/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,25/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,26/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,27/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,28/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,29/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,30/3/2011 00:00:00
US,-0.24,2.1,9.03,130.48,7.006,31/3/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,1/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,2/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,3/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,4/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,5/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,6/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,7/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,8/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,9/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,10/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,11/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,12/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,13/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,14/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,15/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,16/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,17/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,18/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,19/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,20/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,21/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,22/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,23/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,24/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,25/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,26/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,27/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,28/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,29/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,30/4/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,1/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,2/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,3/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,4/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,5/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,6/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,7/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,8/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,9/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,10/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,11/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,12/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,13/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,14/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,15/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,16/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,17/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,18/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,19/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,20/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,21/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,22/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,23/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,24/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,25/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,26/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,27/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,28/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,29/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,30/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,31/5/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,1/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,2/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,3/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,4/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,5/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,6/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,7/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,8/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,9/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,10/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,11/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,12/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,13/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,14/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,15/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,16/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,17/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,18/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,19/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,20/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,21/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,22/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,23/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,24/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,25/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,26/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,27/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,28/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,29/6/2011 00:00:00
US,0.68,3.4,9.07,130.48,7.006,30/6/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,1/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,2/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,3/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,4/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,5/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,6/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,7/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,8/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,9/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,10/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,11/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,12/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,13/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,14/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,15/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,16/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,17/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,18/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,19/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,20/7/2011 00:00:00
US,-0.02,3.8,9,130.48,7.006,21/7/2011 00:00:00
